particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,211,0,669.296753,-998.421692,313.122894,4.14569616,3.62586093,-6.05602741,1.83794951,0.139570609,1
4503599660924928,211,0,829.477234,-869.926147,542.024414,4.39941549,6.53893709,-7.3799901,4.44528723,0.139570609,1
4503599677702144,211,0,-407.252045,-1130.90662,508.723755,4.35562897,-2.99890637,-7.26415396,3.32493949,0.139570609,1
4503599694479360,211,0,971.56073,-707.724365,-304.638367,4.25657225,0.56785655,-0.85946995,-0.255555034,0.139570609,1
4503599711256576,211,0,-1196.97217,109.825249,-351.903839,4.17970514,-7.75953293,1.07382107,-2.29256225,0.139570609,1
4503599728033792,211,0,1123.11011,428.284515,42.2177086,4.01318312,9.41984177,3.2064805,0.349418223,0.139570609,1
4503599744811008,211,0,-1057.797,570.849915,-466.326019,4.30195045,-8.03427029,4.74524307,-3.61912441,0.139570609,1
4503599761588224,211,0,514.426147,-1086.3562,219.572388,4.07709503,3.83678508,-8.94444656,1.77747738,0.139570609,1
4503599778365440,211,0,-1197.1842,107.488792,95.8908081,4.02533436,-6.24032164,0.922085285,0.502959609,0.139570609,1
4503599795142656,211,0,-109.185707,-1197.03064,-497.37027,4.36006546,-0.57134515,-2.2967875,-0.975532353,0.139570609,1
4503599811919872,211,0,-319.45047,1158.77319,-274.172241,4.11551332,-1.32445967,6.16023397,-1.43645453,0.139570609,1
4503599828697088,211,0,47.8182564,1201.04846,-1.87633121,4.01909733,0.503237367,3.58170986,-0.00563662639,0.139570609,1
4503599845474304,211,0,792.982971,-903.317261,-423.586029,4.2602129,2.10439992,-2.94342017,-1.27298498,0.139570609,1
4503599862251520,211,0,-955.948669,728.674255,-385.023987,4.42207575,-0.335358977,0.708729267,-0.241715103,0.139570609,1
4503599879028736,211,0,1084.88,-517.53186,-83.0851822,4.02224445,5.45904064,-3.00343704,-0.430441648,0.139570609,1
4503599895805952,211,0,813.486694,-884.8974,-564.30719,4.4335494,3.2361784,-4.05271149,-2.43285131,0.139570609,1
4503599912583168,211,0,-769.236877,923.622559,498.468353,4.3432107,-3.93505454,5.28789854,2.73208404,0.139570609,1
4503599929360384,211,0,-1201.9895,-5.0091114,-391.131409,4.21799707,-8.57464695,0.324620098,-2.79137206,0.139570609,1
4503599946137600,211,0,1052.22766,581.051697,320.277893,4.15132189,7.01034403,3.45954704,2.08226871,0.139570609,1
4503599962914816,211,0,954.116638,-731.071411,-446.142792,4.27803564,7.27226782,-6.02619028,-3.50468087,0.139570609,1
4503599979692032,211,0,-1177.15076,-243.145996,-431.828979,4.26560307,-4.70675898,-0.604245663,-1.70318043,0.139570609,1
4503599996469248,211,0,444.461304,-1116.80713,503.341797,4.81452322,-0.181544885,-0.518359423,0.210857838,0.139570609,1
4503600013246464,211,0,-175.67128,-1189.09363,-144.037735,4.12206507,-0.52972585,-1.12000275,-0.14632073,0.139570609,1
4503600030023680,211,0,-1129.13208,412.146393,-530.411316,4.41588736,-1.59877694,0.967177749,-0.819381475,0.139570609,1
4503600046800896,211,0,-414.888458,-1128.12744,519.135193,4.36925888,-3.06053686,-7.27794266,3.40872717,0.139570609,1
