particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599912583168,1224979236083728396,31.7117825,3.94080782,9.20776081,0.110983707,4.26107168,0.519867539,1.23689413,4.46949434,0,0,0,0,0
4503599744811008,1224979236083728410,26.6097012,17.8728676,13.9485703,0.117625214,0.808582366,0.531522095,0.421056867,1.06446695,0,0,0,0,0
4503599828697088,1224979236083728410,30.3528442,11.2231035,5.08581018,0.109338798,3.66493082,1.3447814,0.613519728,3.95424366,0,0,0,0,0
4503599795142656,1224979236083728423,-28.4205914,-18.3169384,-12.6563578,0.120550856,-2.42471409,-1.55065763,-1.07734132,3.07634878,0,0,0,0,1
4503599811919872,1224979236083728423,-26.9454174,-19.4746208,-13.3806591,0.119571984,-4.73593855,-3.41057038,-2.34889388,6.29268503,0,0,0,0,1
4503600013246464,1224979236083728423,-17.4616508,-26.9174881,-10.2641935,0.11585705,-0.296342224,-0.439143062,-0.169469118,0.573467612,0,0,0,0,0
4503599728033792,1224979236083728424,-26.4801979,-19.8397293,10.7416515,0.116069458,-4.72324896,-3.52639985,1.9135679,6.19885492,0,0,0,0,1
4503600013246464,1224979236083728437,-18.2465916,-28.0786858,-10.7125511,0.120917872,-0.297038436,-0.438672423,-0.169469118,0.573467612,0,0,0,0,1
4503599845474304,1224979236083728451,3.07576585,-31.8160858,-12.3026533,0.114352018,0.282249004,-3.01920342,-1.16711378,3.25221276,0,0,0,0,0
4503599895805952,1224979236083728465,9.74155521,-31.1868172,2.67144656,0.109369472,2.11499405,-6.80383825,0.58256346,7.15012407,0,0,0,0,0
4503599929360384,1224979236083728466,18.708189,-26.1394691,4.29918432,0.108197406,4.16242933,-5.83239031,0.958337188,7.23052454,0,0,0,0,0
4503599929360384,1224979236083728480,19.374424,-27.0730915,4.4525857,0.112058043,4.16186953,-5.8327899,0.958337188,7.23052454,0,0,0,0,1
4503599711256576,1224979236083728494,29.8590736,-11.880434,7.430933,0.11007078,4.23996592,-1.69738126,1.05607474,4.68968964,0,0,0,0,0
4503599744811008,1224979236083728508,27.9036999,18.7225914,14.6221876,0.123305686,0.809091806,0.530746222,0.421056867,1.06446695,0,0,0,0,1
4503599862251520,1224979236083728508,16.9572983,27.3132362,10.7873764,0.113127239,4.5164566,7.25641489,2.86793399,9.01656628,0,0,0,0,0
4503599962914816,1224979236083728521,8.40928936,30.8298473,-9.14591408,0.1110176,0.703300595,2.54201055,-0.754858434,2.74695134,0,0,0,0,0
4503599862251520,1224979236083728522,17.5542736,28.2722912,11.1664305,0.117102377,4.51703167,7.25605726,2.86793399,9.01656628,0,0,0,0,1
4503599979692032,1224979236083728522,12.5241976,29.6790352,14.7884989,0.118258104,2.46608424,5.81912804,2.90143394,6.95568991,0,0,0,0,0
4503599996469248,1224979236083728535,0.11477001,32.2007942,2.62242031,0.107779093,0.0422012024,9.13179398,0.743692875,9.16318798,0,0,0,0,0
4503599694479360,1224979236083728536,-7.82049799,31.2439785,12.0688725,0.114745259,-1.8652271,7.49160814,2.89294195,8.245718,0,0,0,0,0
4503599879028736,1224979236083728536,2.30124521,32.4644279,15.2401943,0.119886138,0.647249639,8.99297333,4.222013,9.95677567,0,0,0,0,0
4503600030023680,1224979236083728536,-2.76478982,31.8535805,4.81592703,0.108056337,-0.185645729,2.24970341,0.340008289,2.28707576,0,0,0,0,0
4503599644147712,1224979236083728550,-12.1652317,29.8224964,13.2870588,0.116572268,-0.61542803,1.53425753,0.681953073,1.79366601,0,0,0,0,0
4503599694479360,1224979236083728550,-8.04413128,32.1423302,12.4157743,0.118043445,-1.86468852,7.49174261,2.89294195,8.245718,0,0,0,0,1
4503599778365440,1224979236083728563,-25.7175808,18.9905167,1.54628801,0.106921114,-2.05340767,1.5282023,0.123805493,2.56645536,0,0,0,0,0
4503599761588224,1224979236083728577,-28.7633629,15.7983027,-5.56790352,0.111039028,-8.63952351,4.75649071,-1.67332375,10.0042524,0,0,0,0,0
4503599778365440,1224979236083728577,-27.4995441,20.3174229,1.65374815,0.11435166,-2.05261207,1.52927077,0.123805493,2.56645536,0,0,0,0,1
4503599946137600,1224979236083728577,-31.0541649,7.60719919,-8.76239204,0.110594869,-8.23143291,2.02628565,-2.32326484,8.79086781,0,0,0,0,0
4503599660924928,1224979236083728578,-28.5143661,16.6885891,16.8919525,0.123787224,-7.6419363,4.48406887,4.53006029,9.95223522,0,0,0,0,0
4503599946137600,1224979236083728591,-33.1669044,8.12745285,-9.35870934,0.118121319,-8.23112106,2.02755237,-2.32326484,8.79086781,0,0,0,0,1
4503600046800896,1224979236083728591,-32.1987572,0.097867988,-3.38494992,0.108010165,-8.52807426,0.0355740823,-0.896532059,8.57627964,0,0,0,0,0
4503599795142656,1224979236083728605,-26.9053917,-17.3475361,-11.9830484,0.114137635,-2.42413282,-1.55156612,-1.07734132,3.07634878,0,0,0,0,0
4503599811919872,1224979236083728605,-26.0649872,-18.8405075,-12.9439735,0.115669683,-4.73555851,-3.41109824,-2.34889388,6.29268503,0,0,0,0,0
4503599728033792,1224979236083728606,-25.7918415,-19.3257523,10.4627638,0.113055915,-4.72294092,-3.52681255,1.9135679,6.19885492,0,0,0,0,0
4503599912583168,1224979373522681882,68.5034714,8.33294582,19.8842449,0.239670351,4.26370525,0.497807801,1.23689413,4.46949434,0,0,0,0,1
4503599644147712,1224979373522681896,-25.3791294,63.3988762,28.1725788,0.247168422,-0.595296144,1.54218042,0.681953073,1.79366601,0,0,0,0,1
4503599761588224,1224979373522681937,-59.3358345,32.6722908,-11.4927197,0.229195863,-8.62940598,4.77482128,-1.67332375,10.0042524,0,0,0,0,1
4503599660924928,1224979373522681938,-58.4964294,34.3286743,34.6773071,0.254121453,-7.63135958,4.50204563,4.53006029,9.95223522,0,0,0,0,1
4503599677702144,1224979373522681938,-58.6411476,34.0431023,6.88079882,0.22737363,-6.95295763,4.05992413,0.817041099,8.09404945,0,0,0,0,0
4503599761588224,1224979373522681951,-60.9127464,33.5449409,-11.7985077,0.235294089,-8.62888336,4.77576685,-1.67332375,10.0042524,0,0,0,0,2
4503599946137600,1224979373522681965,-66.6385956,16.4157619,-18.8090687,0.237399384,-8.22615147,2.04762149,-2.32326484,8.79086781,0,0,0,0,2
4503600046800896,1224979373522681979,-68.222374,0.293757409,-7.17203379,0.228852004,-8.52795696,0.0571732968,-0.896532059,8.57627964,0,0,0,0,1
4503599795142656,1224979373522682021,-57.5988503,-36.8294373,-25.5910892,0.243753195,-2.4358139,-1.53316283,-1.07734132,3.07634878,0,0,0,0,2
4503599811919872,1224979373522682021,-55.1363144,-39.6999969,-27.3446674,0.244356871,-4.74806547,-3.39366746,-2.34889388,6.29268503,0,0,0,0,2
4503599728033792,1224979373522682022,-54.3739738,-40.5886421,22.0276051,0.238020405,-4.73568964,-3.50967526,1.9135679,6.19885492,0,0,0,0,2
4503599828697088,1224979373522682036,64.3962402,23.6073742,10.7789879,0.231735274,3.67235637,1.32436955,0.613519728,3.95424366,0,0,0,0,1
4503600013246464,1224979373522682063,-38.30513,-56.4812851,-21.8361874,0.246475875,-0.314068228,-0.426645637,-0.169469118,0.573467612,0,0,0,0,2
4503599845474304,1224979373522682105,6.2781539,-67.4299393,-26.0652351,0.242273957,0.260895461,-3.02112341,-1.16711378,3.25221276,0,0,0,0,1
4503599845474304,1224979373522682119,6.42452145,-69.1281967,-26.7212906,0.248371929,0.259877205,-3.02121139,-1.16711378,3.25221276,0,0,0,0,2
4503599895805952,1224979373522682120,20.0910511,-64.6546249,5.53574419,0.226634309,2.09492731,-6.81004381,0.58256346,7.15012407,0,0,0,0,1
4503599895805952,1224979373522682134,20.5422401,-66.1216507,5.66123867,0.23177208,2.09404755,-6.81031418,0.58256346,7.15012407,0,0,0,0,2
4503599929360384,1224979373522682148,39.4745636,-55.3297119,9.09040165,0.228777766,4.1449275,-5.84484148,0.958337188,7.23052454,0,0,0,0,2
4503599744811008,1224979373522682190,57.0898399,37.4228477,29.7057533,0.25050208,0.820304215,0.513246655,0.421056867,1.06446695,0,0,0,0,2
4503599711256576,1224979373522682204,63.2118797,-25.3239632,15.7462139,0.233240977,4.23190498,-1.71737909,1.05607474,4.68968964,0,0,0,0,1
4503599862251520,1224979373522682246,35.9177437,57.6911316,22.8029594,0.239134669,4.53467083,7.24504662,2.86793399,9.01656628,0,0,0,0,2
4503599979692032,1224979373522682260,26.64538,62.8423271,31.3358326,0.250580966,2.48596859,5.81066132,2.90143394,6.95568991,0,0,0,0,1
4503599962914816,1224979373522682273,18.4355659,66.484108,-19.7460365,0.239687085,0.724678338,2.53599906,-0.754858434,2.74695134,0,0,0,0,1
4503599879028736,1224979373522682288,4.95954752,68.7849503,32.2934227,0.2540344,0.669026852,8.99137974,4.222013,9.95677567,0,0,0,0,1
4503599996469248,1224979373522682288,0.323863149,68.2260056,5.5563302,0.228360146,0.063801378,9.13166904,0.743692875,9.16318798,0,0,0,0,1
4503600030023680,1224979373522682288,-5.53739023,67.5192566,10.2042179,0.228954971,-0.164261118,2.2513659,0.340008289,2.28707576,0,0,0,0,1
4503599694479360,1224979373522682302,-16.3896847,65.8662338,25.4339294,0.241814032,-1.84446812,7.49674606,2.89294195,8.245718,0,0,0,0,2
4503600030023680,1224979373522682302,-5.67228889,69.3745041,10.4843979,0.235241443,-0.163148746,2.25144672,0.340008289,2.28707576,0,0,0,0,2
4503599912583168,1224979510961635354,113.435081,13.4351435,32.9141159,0.396723002,4.26676416,0.470867485,1.23689413,4.46949434,0,0,0,0,2
4503599979692032,1224979510961635368,45.0653763,105.63517,52.7238503,0.421612918,2.51162648,5.79961681,2.90143394,6.95568991,0,0,0,0,2
4503599962914816,1224979510961635381,31.2297039,110.391701,-32.8351288,0.398568928,0.751004696,2.52832794,-0.754858434,2.74695134,0,0,0,0,2
4503599879028736,1224979510961635396,8.3428154,113.35891,53.2260208,0.418699503,0.69575274,8.98935127,4.222013,9.95677567,0,0,0,0,2
4503599879028736,1224979510961635410,8.48621559,115.210205,54.0955162,0.425539345,0.696862757,8.98926544,4.222013,9.95677567,0,0,0,0,3
4503599996469248,1224979510961635410,0.71520263,114.273186,9.30650806,0.382489026,0.0914105698,9.13143444,0.743692875,9.16318798,0,0,0,0,2
4503600030023680,1224979510961635424,-8.67619228,114.603889,17.3120232,0.388434798,-0.136029884,2.25324774,0.340008289,2.28707576,0,0,0,0,3
4503599694479360,1224979510961635438,-27.3719864,110.851761,42.7858887,0.406788439,-1.81749558,7.50333118,2.89294195,8.245718,0,0,0,0,3
4503599644147712,1224979510961635452,-41.5068741,106.234634,47.0549393,0.412830353,-0.569612503,1.55185032,0.681953073,1.79366601,0,0,0,0,2
4503599778365440,1224979510961635536,-91.7340088,69.1249924,5.55581951,0.384168029,-2.02334762,1.56778479,0.123805493,2.56645536,0,0,0,0,2
4503599761588224,1224979510961635549,-100.229218,55.375412,-19.4285889,0.387458533,-8.61579418,4.79934025,-1.67332375,10.0042524,0,0,0,0,3
4503599660924928,1224979510961635550,-99.0924301,58.3653297,58.7983017,0.430884391,-7.61694765,4.52638674,4.53006029,9.95223522,0,0,0,0,2
4503599677702144,1224979510961635550,-99.2811279,57.8690147,11.6613035,0.38534379,-6.93867159,4.08429098,0.817041099,8.09404945,0,0,0,0,1
4503599946137600,1224979510961635577,-110.84819,27.4959469,-31.2999668,0.395053744,-8.21950722,2.07412887,-2.32326484,8.79086781,0,0,0,0,3
4503600046800896,1224979510961635605,-114.268578,0.677002013,-12.0128679,0.383317888,-8.52772713,0.0847819075,-0.896532059,8.57627964,0,0,0,0,2
4503599828697088,1224979510961635662,107.548668,38.9981728,17.9791431,0.386529952,3.68158436,1.29849601,0.613519728,3.95424366,0,0,0,0,2
4503599795142656,1224979510961635689,-97.0457382,-61.3925323,-42.9854164,0.409432858,-2.45054173,-1.50951111,-1.07734132,3.07634878,0,0,0,0,3
4503599811919872,1224979510961635689,-92.6410675,-66.3726883,-45.8672409,0.409877956,-4.76405811,-3.3711803,-2.34889388,6.29268503,0,0,0,0,3
4503599728033792,1224979510961635690,-91.3360901,-67.848175,36.9372711,0.399127543,-4.75203419,-3.4875133,1.9135679,6.19885492,0,0,0,0,3
4503600013246464,1224979510961635731,-66.6990967,-93.0097809,-36.6377754,0.413548768,-0.335970163,-0.40962103,-0.169469118,0.573467612,0,0,0,0,3
4503599845474304,1224979510961635829,10.102685,-114.253464,-44.1470032,0.410342306,0.232820779,-3.02341676,-1.16711378,3.25221276,0,0,0,0,3
4503599895805952,1224979510961635844,33.4969101,-108.534714,9.28723717,0.380221039,2.06861734,-6.81808138,0.58256346,7.15012407,0,0,0,0,3
4503599895805952,1224979510961635858,33.9930191,-110.170296,9.42698383,0.38594234,2.06763673,-6.81837893,0.58256346,7.15012407,0,0,0,0,4
4503599929360384,1224979510961635886,66.0364456,-92.9384613,15.2484436,0.383756965,4.12237787,-5.86076784,0.958337188,7.23052454,0,0,0,0,3
4503599711256576,1224979510961635956,106.168541,-42.9091339,26.479414,0.392226636,4.22136164,-1.74313533,1.05607474,4.68968964,0,0,0,0,2
4503599744811008,1224979510961635970,96.910408,61.5455437,49.9653702,0.421346962,0.834767818,0.489370853,0.421056867,1.06446695,0,0,0,0,3
4503599862251520,1224979510961636040,60.237175,96.4081039,38.1444016,0.400020391,4.55788469,7.23046494,2.86793399,9.01656628,0,0,0,0,3
4503599912583168,1224979648400588826,168.496323,19.2961102,48.869194,0.589034021,4.27027845,0.437853605,1.23689413,4.46949434,0,0,0,0,3
4503599862251520,1224979648400588868,90.0731506,143.534195,56.8599014,0.596289873,4.58614063,7.21257591,2.86793399,9.01656628,0,0,0,0,4
4503599862251520,1224979648400588882,90.9360962,144.891174,57.3994942,0.601948559,4.58695459,7.21205854,2.86793399,9.01656628,0,0,0,0,5
4503599979692032,1224979648400588897,66.9328842,155.772476,77.8348846,0.622416556,2.54168797,5.78650522,2.90143394,6.95568991,0,0,0,0,3
4503599979692032,1224979648400588911,67.6170578,157.329758,78.6157532,0.628660858,2.54262185,5.78609514,2.90143394,6.95568991,0,0,0,0,4
4503599962914816,1224979648400588923,47.3595085,163.465881,-48.7111282,0.591279626,0.782827199,2.51865673,-0.754858434,2.74695134,0,0,0,0,3
4503599879028736,1224979648400588953,12.749341,168.952545,79.3404007,0.624126792,0.729085803,8.98670864,4.222013,9.95677567,0,0,0,0,4
4503599996469248,1224979648400588966,1.36971331,169.610886,13.8134766,0.567721367,0.124590218,9.13104153,0.743692875,9.16318798,0,0,0,0,3
4503599879028736,1224979648400588967,12.8774223,170.530258,80.0816193,0.629957557,0.730031788,8.98663235,4.222013,9.95677567,0,0,0,0,5
4503599912583168,1224979648400588980,170.242538,19.4749413,49.3749771,0.595130384,4.27038574,0.436806619,1.23689413,4.46949434,0,0,0,0,4
4503599996469248,1224979648400588994,1.39398432,171.382111,13.9577379,0.57365036,0.125652224,9.13102722,0.743692875,9.16318798,0,0,0,0,4
4503600030023680,1224979648400588994,-11.5783806,169.284943,25.5598984,0.573494792,-0.103243954,2.25498796,0.340008289,2.28707576,0,0,0,0,4
4503599694479360,1224979648400589022,-40.2854691,164.6689,63.5245857,0.603962421,-1.78522754,7.51107407,2.89294195,8.245718,0,0,0,0,4
4503599694479360,1224979648400589036,-40.6742096,166.304947,64.1547165,0.609953344,-1.78424668,7.51130676,2.89294195,8.245718,0,0,0,0,5
4503599644147712,1224979648400589050,-60.3181839,159.143677,70.2205734,0.616070986,-0.537889004,1.56312931,0.681953073,1.79366601,0,0,0,0,3
4503599778365440,1224979648400589162,-135.38179,103.401703,8.24015427,0.569781661,-2.00279593,1.59395528,0.123805493,2.56645536,0,0,0,0,3
4503599677702144,1224979648400589176,-146.341537,85.6992035,17.2094154,0.568679214,-6.92198515,4.11250782,0.817041099,8.09404945,0,0,0,0,2
4503599660924928,1224979648400589177,-146.02211,86.3709412,86.7397614,0.635644376,-7.60015583,4.5545249,4.53006029,9.95223522,0,0,0,0,3
4503599761588224,1224979648400589189,-149.279327,82.8081818,-28.9639912,0.577620149,-8.59934521,4.82875013,-1.67332375,10.0042524,0,0,0,0,4
4503599677702144,1224979648400589190,-147.841324,86.5903931,17.3864517,0.57452929,-6.92145061,4.11340714,0.817041099,8.09404945,0,0,0,0,3
4503599946137600,1224979648400589231,-165.169525,41.3181038,-46.6617546,0.588943124,-8.21121979,2.10669899,-2.32326484,8.79086781,0,0,0,0,4
4503600046800896,1224979648400589273,-170.349136,1.34512925,-17.9088268,0.571451724,-8.52732658,0.118406966,-0.896532059,8.57627964,0,0,0,0,3
4503599828697088,1224979648400589288,159.862793,57.1995468,26.6841068,0.573676169,3.69249773,1.26712918,0.613519728,3.95424366,0,0,0,0,3
4503599795142656,1224979648400589385,-144.446976,-90.2147522,-63.7511597,0.607225001,-2.46782303,-1.48108995,-1.07734132,3.07634878,0,0,0,0,4
4503599811919872,1224979648400589399,-139.109985,-99.0522995,-68.7314072,0.614196301,-4.78365231,-3.34331822,-2.34889388,6.29268503,0,0,0,0,4
4503599728033792,1224979648400589400,-137.052826,-101.197617,55.3079605,0.597632945,-4.77202988,-3.46010208,1.9135679,6.19885492,0,0,0,0,4
4503600013246464,1224979648400589455,-103.12336,-134.685242,-54.3462524,0.613433123,-0.360958129,-0.38778162,-0.169469118,0.573467612,0,0,0,0,4
4503599845474304,1224979648400589581,14.0125999,-168.891434,-65.2302399,0.606308997,0.200060681,-3.02576089,-1.16711378,3.25221276,0,0,0,0,4
4503599845474304,1224979648400589609,14.1197777,-170.516403,-65.8570175,0.612134874,0.199086368,-3.02582526,-1.16711378,3.25221276,0,0,0,0,5
4503599895805952,1224979648400589638,49.7186089,-162.460373,13.8915625,0.568722904,2.03628445,-6.8278079,0.58256346,7.15012407,0,0,0,0,5
4503599929360384,1224979648400589694,98.1225204,-138.782822,22.7324944,0.572107792,4.09489012,-5.88000584,0.958337188,7.23052454,0,0,0,0,4
