particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599711256576,1224979236083728395,31.5884647,4.96350002,-68.5637589,0.252353013,6.07462025,0.964209795,-13.1883955,14.5521297,0,0,0,0,0
4503599711256576,1224979236083728408,33.6886749,5.29708433,-73.1235199,0.269135505,6.07442045,0.965469003,-13.1883955,14.5521297,0,0,0,0,1
4503599728033792,1224979236083728410,30.5971661,10.7891665,21.7060261,0.13020736,4.76178122,1.68941176,3.38036823,6.07910872,0,0,0,0,0
4503599778365440,1224979236083728410,26.4969616,18.0730801,34.5613403,0.157278642,5.12527418,3.50749254,6.69222879,9.12999821,0,0,0,0,0
4503599811919872,1224979236083728410,27.2166138,16.7946243,34.3953247,0.156663209,2.02218032,1.25909817,2.56193161,3.4982903,0,0,0,0,0
4503599845474304,1224979236083728410,28.4378395,14.6251431,8.71961594,0.110562161,8.63654327,4.45242167,2.64948368,10.0714302,0,0,0,0,0
4503599744811008,1224979236083728423,-20.7961102,-24.3005657,-43.6227531,0.180431381,-4.4174099,-5.17655706,-9.28142357,11.508913,0,0,0,0,0
4503599879028736,1224979236083728424,-25.8263855,-20.3528938,13.9730749,0.119175777,-5.88698959,-4.65188694,3.1883924,8.15245628,0,0,0,0,0
4503599895805952,1224979236083728424,-26.8915749,-19.5169182,70.1013031,0.258770496,-4.43388319,-3.23025799,11.5735683,12.8078632,0,0,0,0,1
4503599862251520,1224979236083728436,-5.24263906,-31.7154408,-105.532364,0.367986888,-0.791452765,-4.84699869,-16.1230621,16.8544636,0,0,0,0,0
4503599677702144,1224979236083728438,-9.09200478,-30.6389141,17.2239246,0.12110132,-1.74715948,-5.92138672,3.32722807,7.01326132,0,0,0,0,0
4503599929360384,1224979236083728438,-6.69509506,-31.3092461,62.3472481,0.233787104,-1.94788992,-9.15510273,18.2269001,20.4897556,0,0,0,0,0
4503599862251520,1224979236083728450,-5.42639589,-32.8412971,-109.277367,0.38104555,-0.790777743,-4.84710932,-16.1230621,16.8544636,0,0,0,0,1
4503599694479360,1224979236083728452,1.08415449,-32.0562401,44.4797935,0.18292062,0.286844134,-8.19691753,11.3741302,14.0229301,0,0,0,0,0
4503599929360384,1224979236083728452,-7.06294823,-33.0386391,65.7902603,0.24669756,-1.94685304,-9.15532303,18.2269001,20.4897556,0,0,0,0,1
4503600013246464,1224979236083728452,5.38388443,-31.537775,31.3776588,0.149478987,1.20801985,-7.01935291,6.98532629,9.97624207,0,0,0,0,0
4503600046800896,1224979236083728464,18.6453972,-26.1747875,-69.8009033,0.256322712,1.60789192,-2.2405858,-5.98995209,6.59432077,0,0,0,0,0
4503600013246464,1224979236083728466,5.71384907,-33.4541359,33.2847557,0.15856415,1.20916891,-7.01915503,6.98532629,9.97624207,0,0,0,0,1
4503600046800896,1224979236083728478,19.330452,-27.1291485,-72.3525162,0.265692711,1.60846412,-2.24017501,-5.98995209,6.59432077,0,0,0,0,1
4503600030023680,1224979236083728480,21.2773876,-24.6483669,4.24228334,0.109532401,3.09697652,-3.57269216,0.6160025,4.76810789,0,0,0,0,0
4503599778365440,1224979236083728508,27.6904602,18.8899765,36.1198006,0.16437076,5.12478447,3.50820827,6.69222879,9.12999821,0,0,0,0,1
4503599811919872,1224979236083728508,28.9691296,17.8864498,36.6159744,0.16677779,2.02152562,1.26014888,2.56193161,3.4982903,0,0,0,0,1
4503599761588224,1224979236083728521,9.72249413,30.4625893,-68.7114563,0.252800226,2.63089752,8.27467537,-18.6578026,20.5792484,0,0,0,0,0
4503599979692032,1224979236083728522,16.2389927,28.6402035,36.1978188,0.163216487,2.45945334,4.35767221,5.5014348,7.43666601,0,0,0,0,0
4503599644147712,1224979236083728535,-0.860131502,32.083252,-52.4512062,0.205113575,-0.195187733,6.92155647,-11.3161135,13.2665167,0,0,0,0,0
4503599828697088,1224979236083728535,1.5175724,32.3699608,-15.5140772,0.119842134,0.416000545,9.08077908,-4.351964,10.0783529,0,0,0,0,0
4503599946137600,1224979236083728549,-14.6835842,28.4049435,-28.2119637,0.142239317,-4.37093735,8.43456841,-8.38164043,12.6688175,0,0,0,0,0
4503599660924928,1224979236083728550,-11.7244949,30.0706463,46.5926056,0.189062864,-2.84648848,7.27395535,11.2759962,13.7171793,0,0,0,0,0
4503599996469248,1224979236083728563,-25.6398888,19.0895061,-9.89198971,0.111615255,-3.71032381,2.7504766,-1.42925465,4.83470726,0,0,0,0,0
4503599996469248,1224979236083728577,-27.4647446,20.4418602,-10.5948658,0.119546086,-3.71113467,2.7493825,-1.42925465,4.83470726,0,0,0,0,1
4503599962914816,1224979236083728605,-28.5348167,-14.4528666,-33.6301537,0.154815063,-4.17268848,-2.12421298,-4.9229002,6.79400873,0,0,0,0,0
4503599795142656,1224979236083728606,-31.7304821,-8.77579308,8.71447086,0.113598444,-1.07955086,-0.308814764,0.297218442,1.16152298,0,0,0,0,0
4503599895805952,1224979236083728606,-26.0353184,-18.893177,67.8663483,0.250520438,-4.43425703,-3.22974443,11.5735683,12.8078632,0,0,0,0,0
