particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,11,0,1046.41565,591.454285,506.221252,4.37003756,1.57294583,1.29922712,0.855255187,0.000510998943,-1
4503599660924928,11,0,154.572311,-1192.0199,-205.580994,4.07031345,1.09307051,-5.60406113,-0.975938559,0.000510998943,-1
4503599677702144,11,0,994.325378,-675.36731,133.339798,4.04668856,2.3633945,-1.16575897,0.291509151,0.000510998943,-1
4503599694479360,11,0,1185.04712,-201.165085,167.178268,4.05205059,4.63670635,-0.418395966,0.646949947,0.000510998943,-1
4503599711256576,11,0,-930.863403,760.458496,-265.748505,4.10740376,-6.92254162,5.18899488,-1.91240656,0.000510998943,-1
4503599728033792,11,0,836.928345,-862.76001,310.713165,4.1423955,6.19036913,-5.86428547,2.20363212,0.000510998943,-1
4503599744811008,11,0,1124.25183,425.278564,163.296997,4.04831314,5.9674077,2.64421058,0.886351705,0.000510998943,-1
4503599761588224,11,0,1083.3811,520.662292,583.439941,4.45870733,5.61018658,3.0948565,3.10859561,0.000510998943,-1
4503599778365440,11,0,281.846588,1168.48901,-452.690338,4.28934336,0.597541034,4.00628424,-1.52327037,0.000510998943,-1
4503599795142656,11,0,882.103394,816.515564,574.911621,4.51670027,0.494795054,0.948704839,0.503170669,0.000510998943,-1
4503599811919872,11,0,1105.88806,470.972931,572.43573,4.44174385,8.7098484,4.10131264,4.58388042,0.000510998943,-1
4503599828697088,11,0,-230.497787,1179.69263,-25.6171474,4.01818848,-0.994841397,3.20205998,-0.071227327,0.000510998943,-1
4503599845474304,11,0,394.891998,1135.28162,552.574768,4.41393232,2.42596102,8.06362724,3.87050653,0.000510998943,-1
4503599862251520,11,0,-218.677521,-1181.9408,93.0817871,4.02242231,-1.36271536,-9.35927296,0.732150674,0.000510998943,-1
4503599879028736,11,0,-1199.53735,-76.9025345,266.909241,4.10891628,-6.81716919,-0.800999522,1.52352667,0.000510998943,-1
4503599895805952,11,0,-1033.83984,-613.171448,-124.189407,4.0371666,-2.98603392,-2.19029999,-0.3822487,0.000510998943,-1
4503599912583168,11,0,-90.9451752,-1198.55457,222.517792,4.07881212,-0.266042322,-8.30832577,1.5384661,0.000510998943,-1
4503599929360384,11,0,-1199.73865,73.6973877,273.899994,4.11438227,-6.28466797,0.0221914221,1.43128347,0.000510998943,-1
4503599946137600,11,0,-631.416199,1022.79889,448.101654,4.28616428,-2.07471895,2.674155,1.25955331,0.000510998943,-1
4503599962914816,11,0,56.5687943,-1200.66809,309.466675,4.14120913,0.792142689,-9.09889698,2.35108829,0.000510998943,-1
4503599979692032,11,0,-1001.12024,-665.25354,-399.065277,4.22706175,-4.65967131,-3.53139687,-1.94015944,0.000510998943,-1
4503599996469248,11,0,208.416306,-1183.79333,-623.061096,4.5177803,1.51891482,-6.55245113,-3.48519111,0.000510998943,-1
4503600013246464,11,0,-154.316879,1192.05298,106.697105,4.0271163,-1.22811282,6.65412903,0.600513697,0.000510998943,-1
4503600030023680,11,0,1082.45789,522.579041,-490.566986,4.33131838,8.80055046,4.64839935,-4.0610981,0.000510998943,-1
4503600046800896,11,0,-1055.43787,-575.19989,505.352478,4.35092258,-6.15482807,-3.76067424,3.03109646,0.000510998943,-1
