particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-0.718155086,-8.41385555,4.2691021,0.105658367,-1
4503599660924928,13,0,0,0,0,0,1.49363112,-0.803550839,-0.0733060464,0.105658367,-1
4503599677702144,13,0,0,0,0,0,4.93139648,8.21868038,-4.52023649,0.105658367,-1
4503599694479360,13,0,0,0,0,0,0.158602208,-1.53117836,-0.132832006,0.105658367,-1
4503599711256576,13,0,0,0,0,0,-0.589178085,0.806278229,-0.47780782,0.105658367,-1
4503599728033792,13,0,0,0,0,0,-0.71228981,-0.589402854,0.260370463,0.105658367,-1
4503599744811008,13,0,0,0,0,0,5.3728261,4.56741381,0.242141798,0.105658367,-1
4503599761588224,13,0,0,0,0,0,1.56033278,5.81558895,1.10497832,0.105658367,-1
4503599778365440,13,0,0,0,0,0,-1.9103471,-1.31346071,-1.01171505,0.105658367,-1
4503599795142656,13,0,0,0,0,0,-4.6120863,7.89869452,4.07301331,0.105658367,-1
4503599828697088,13,0,0,0,0,0,-0.2067523,-1.08183575,0.212728932,0.105658367,-1
4503599845474304,13,0,0,0,0,0,-4.57277775,-5.83095741,-1.24180198,0.105658367,-1
4503599862251520,13,0,0,0,0,0,0.995348632,-2.04725957,-0.161784545,0.105658367,-1
4503599879028736,13,0,0,0,0,0,7.47680473,-0.85544014,0.273264885,0.105658367,-1
4503599895805952,13,0,0,0,0,0,-4.04413366,5.46897125,2.25728917,0.105658367,-1
4503599912583168,13,0,0,0,0,0,0.459226787,0.739672542,-0.0403962806,0.105658367,-1
4503599929360384,13,0,0,0,0,0,0.841012239,5.44478559,0.413894296,0.105658367,-1
4503599946137600,13,0,0,0,0,0,0.479287863,-0.526866615,0.156303406,0.105658367,-1
4503599962914816,13,0,0,0,0,0,-0.914735377,8.48195267,-2.95666075,0.105658367,-1
4503599979692032,13,0,0,0,0,0,0.770287931,-6.6729331,1.92038381,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-6.80796814,1.00033569,2.94376826,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-3.54016876,4.00536251,1.26248252,0.105658367,-1
4503600030023680,13,0,0,0,0,0,-0.773830295,0.188460141,-0.0195443928,0.105658367,-1
4503600046800896,13,0,0,0,0,0,-1.26835907,4.85957479,-0.464896232,0.105658367,-1
