particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,211,0,0,0,0,0,0.217884973,-3.81597495,-1.05934715,0.139570609,1
4503599660924928,211,0,0,0,0,0,3.26387143,2.11858797,1.06487823,0.139570609,1
4503599677702144,211,0,0,0,0,0,2.75443578,9.22262096,0.362791121,0.139570609,1
4503599694479360,211,0,0,0,0,0,1.83600807,-5.13220024,-2.12717938,0.139570609,1
4503599711256576,211,0,0,0,0,0,0.59717983,0.595921576,-0.121770956,0.139570609,1
4503599728033792,211,0,0,0,0,0,0.660372972,1.64874506,-0.577194214,0.139570609,1
4503599744811008,211,0,0,0,0,0,-6.20908213,-4.52360249,3.5703938,0.139570609,1
4503599761588224,211,0,0,0,0,0,9.50379848,1.61452961,1.56264126,0.139570609,1
4503599778365440,211,0,0,0,0,0,-2.68252969,-1.15857768,-0.308433861,0.139570609,1
4503599795142656,211,0,0,0,0,0,-6.94413042,3.91747499,3.76994395,0.139570609,1
4503599811919872,211,0,0,0,0,0,8.27617264,0.76046735,1.26022124,0.139570609,1
4503599828697088,211,0,0,0,0,0,1.17500675,5.16041279,0.912727237,0.139570609,1
4503599845474304,211,0,0,0,0,0,6.84055805,0.103874229,1.51558149,0.139570609,1
4503599862251520,211,0,0,0,0,0,3.2066102,0.732094288,-0.00427877018,0.139570609,1
4503599879028736,211,0,0,0,0,0,-2.8245163,2.71493411,-0.368169576,0.139570609,1
4503599895805952,211,0,0,0,0,0,-9.65008545,-2.39918542,-4.96980143,0.139570609,1
4503599912583168,211,0,0,0,0,0,-0.912227035,-1.57819045,0.508090436,0.139570609,1
4503599929360384,211,0,0,0,0,0,-2.52898812,-1.02613938,-0.346432954,0.139570609,1
4503599946137600,211,0,0,0,0,0,-0.193069965,0.818380475,-0.267953455,0.139570609,1
4503599962914816,211,0,0,0,0,0,1.97821629,2.98378706,0.294041365,0.139570609,1
4503599979692032,211,0,0,0,0,0,1.50591671,5.67105913,2.04894686,0.139570609,1
4503599996469248,211,0,0,0,0,0,4.83245564,-0.974329293,0.606860161,0.139570609,1
4503600013246464,211,0,0,0,0,0,0.279428273,-2.27368903,0.674414694,0.139570609,1
4503600030023680,211,0,0,0,0,0,-3.07757354,-2.55007648,0.0597764067,0.139570609,1
4503600046800896,211,0,0,0,0,0,3.31749344,4.22629499,-0.393871874,0.139570609,1
