particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-1.38258791,6.8285017,-1.67202711,0.105658367,-1
4503599660924928,13,0,0,0,0,0,-1.19435954,5.54254055,0.656505704,0.105658367,-1
4503599677702144,13,0,0,0,0,0,5.04039383,-1.62647057,1.80895853,0.105658367,-1
4503599694479360,13,0,0,0,0,0,-1.05011058,-0.968575299,-0.0200597718,0.105658367,-1
4503599711256576,13,0,0,0,0,0,-3.74193716,-4.63125801,0.415140599,0.105658367,-1
4503599728033792,13,0,0,0,0,0,6.36345339,-0.0976734385,-2.13884544,0.105658367,-1
4503599744811008,13,0,0,0,0,0,3.65300465,7.42395639,-3.06666017,0.105658367,-1
4503599761588224,13,0,0,0,0,0,0.155264422,-7.3804512,-1.97158754,0.105658367,-1
4503599778365440,13,0,0,0,0,0,-6.15993738,4.62110186,2.40548515,0.105658367,-1
4503599795142656,13,0,0,0,0,0,5.86982632,1.37680733,-0.636283934,0.105658367,-1
4503599811919872,13,0,0,0,0,0,7.93848753,2.89471674,0.531619728,0.105658367,-1
4503599828697088,13,0,0,0,0,0,-0.184289679,-0.664312363,0.0981309414,0.105658367,-1
4503599845474304,13,0,0,0,0,0,9.42211342,0.557201266,4.20377588,0.105658367,-1
4503599862251520,13,0,0,0,0,0,-1.67673635,-1.02196503,0.607313991,0.105658367,-1
4503599879028736,13,0,0,0,0,0,-1.70574868,-4.17929459,1.17012906,0.105658367,-1
4503599895805952,13,0,0,0,0,0,-1.16230178,0.126542658,0.354642153,0.105658367,-1
4503599912583168,13,0,0,0,0,0,4.582623,2.09234023,1.65434897,0.105658367,-1
4503599929360384,13,0,0,0,0,0,0.19259496,-0.597396195,-0.136518106,0.105658367,-1
4503599946137600,13,0,0,0,0,0,0.512535334,2.60239649,0.84799403,0.105658367,-1
4503599962914816,13,0,0,0,0,0,-0.708928347,6.32775974,-1.32293355,0.105658367,-1
4503599979692032,13,0,0,0,0,0,-2.88469172,-0.239293292,-1.41680574,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-0.0261545423,0.43055135,0.0776709467,0.105658367,-1
4503600013246464,13,0,0,0,0,0,0.0541217476,1.37153673,0.153968155,0.105658367,-1
4503600030023680,13,0,0,0,0,0,-9.28531361,3.50398779,-1.00541139,0.105658367,-1
4503600046800896,13,0,0,0,0,0,-0.0121550094,-6.59092236,2.49903727,0.105658367,-1
