particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,0.976758063,0.831274986,0.317997396,0.105658367,-1
4503599660924928,13,0,0,0,0,0,1.68085444,3.02606249,-1.48605418,0.105658367,-1
4503599677702144,13,0,0,0,0,0,-1.82860219,-0.207704142,0.809658766,0.105658367,-1
4503599694479360,13,0,0,0,0,0,7.84311676,-5.4005599,2.83599854,0.105658367,-1
4503599711256576,13,0,0,0,0,0,-8.26644897,4.77707672,-0.546177328,0.105658367,-1
4503599728033792,13,0,0,0,0,0,0.572665632,2.44232464,0.367239147,0.105658367,-1
4503599744811008,13,0,0,0,0,0,0.200706989,0.567087293,-0.253249168,0.105658367,-1
4503599761588224,13,0,0,0,0,0,-1.55752957,1.03914058,0.397441238,0.105658367,-1
4503599778365440,13,0,0,0,0,0,5.34558105,1.28260553,-0.555789351,0.105658367,-1
4503599795142656,13,0,0,0,0,0,3.56767535,4.03258085,-1.0293231,0.105658367,-1
4503599811919872,13,0,0,0,0,0,-6.21985722,-6.30234289,-0.866451204,0.105658367,-1
4503599828697088,13,0,0,0,0,0,0.104870677,0.602137446,0.287828386,0.105658367,-1
4503599845474304,13,0,0,0,0,0,6.890203,0.960459471,0.717186749,0.105658367,-1
4503599862251520,13,0,0,0,0,0,0.633765519,0.771898985,0.260896325,0.105658367,-1
4503599879028736,13,0,0,0,0,0,-6.0292058,-1.33097279,-0.558516145,0.105658367,-1
4503599895805952,13,0,0,0,0,0,1.14909172,1.27787983,0.763760805,0.105658367,-1
4503599912583168,13,0,0,0,0,0,6.57685137,6.93561029,-1.09391785,0.105658367,-1
4503599929360384,13,0,0,0,0,0,3.30681705,0.66431886,0.0671333373,0.105658367,-1
4503599946137600,13,0,0,0,0,0,-1.07771945,2.70611858,-1.34455681,0.105658367,-1
4503599962914816,13,0,0,0,0,0,1.244192,-0.956972182,-0.460853398,0.105658367,-1
4503599979692032,13,0,0,0,0,0,-5.30535078,3.15795279,-3.03000426,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-1.98523343,-2.56241465,0.0717263371,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-2.71907616,1.42311466,-0.653438926,0.105658367,-1
4503600030023680,13,0,0,0,0,0,3.05378246,-2.3915205,-1.97109854,0.105658367,-1
4503600046800896,13,0,0,0,0,0,-7.73589373,-3.64422894,-4.0007081,0.105658367,-1
