particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-726.117004,-957.892517,519.821899,4.40292645,-0.728411853,-1.55605412,0.737984002,0.105658367,-1
4503599660924928,13,0,-996.132751,-672.698669,276.95163,4.11714602,-5.05562544,-3.85234785,1.46360719,0.105658367,-1
4503599677702144,13,0,1153.85022,-336.799011,-563.408875,4.42997169,6.94989157,-1.6573652,-3.34757876,0.105658367,-1
4503599694479360,13,0,-51.7396927,1200.88586,560.292114,4.45438671,-0.437131464,1.75596166,0.838830709,0.105658367,-1
4503599711256576,13,0,654.780701,-1008.0011,-420.24231,4.25268364,2.71411204,-3.51382709,-1.55080211,0.105658367,-1
4503599728033792,13,0,-295.85733,1165.02039,-86.2151871,4.02123737,-2.45501256,8.20472527,-0.614020526,0.105658367,-1
4503599744811008,13,0,-943.183655,-745.123169,217.615921,4.07663727,-5.51805782,-4.81926394,1.32572293,0.105658367,-1
4503599761588224,13,0,-1156.25183,-328.459534,541.297241,4.39896965,-7.19417381,-2.41467905,3.41603661,0.105658367,-1
4503599795142656,13,0,-566.855896,-1059.94263,-432.141968,4.34297132,-0.196314126,-1.12513137,-0.404557198,0.105658367,-1
4503599811919872,13,0,-1199.75769,73.3853836,503.942413,4.35596848,-3.46871114,-0.150098726,1.45317423,0.105658367,-1
4503599828697088,13,0,-384.142822,1138.96375,-512.511902,4.61655474,-0.518293083,0.419696093,-0.270993948,0.105658367,-1
4503599862251520,13,0,-1176.30103,-247.224152,-245.524521,4.13872099,-1.38937378,-0.661067545,-0.311755657,0.105658367,-1
4503599879028736,13,0,-1001.10901,665.270386,367.650604,4.19721031,-4.25629044,2.39295626,1.4921062,0.105658367,-1
4503599895805952,13,0,-428.960571,-1122.85205,32.2601242,4.0181694,-1.0449357,-3.75036407,0.104181558,0.105658367,-1
4503599912583168,13,0,-914.601257,779.941345,312.864502,4.14593601,-4.83581305,3.64744949,1.57557988,0.105658367,-1
4503599929360384,13,0,-703.862183,-974.362244,-247.268524,4.11446142,-1.01912558,-2.03097463,-0.465827465,0.105658367,-1
4503599946137600,13,0,1194.52869,-133.810242,-197.03418,4.06549072,6.53132439,-0.365983427,-1.07173562,0.105658367,-1
4503599962914816,13,0,602.536072,1040.0741,-94.9199677,4.02439451,3.02404094,5.93839931,-0.525819302,0.105658367,-1
4503599979692032,13,0,-408.989075,1130.27954,216.563705,4.07858515,-1.98904419,4.43641758,0.87524879,0.105658367,-1
4503599996469248,13,0,797.139954,-899.65094,-540.207092,4.39943838,3.71076226,-3.64351773,-2.33556867,0.105658367,-1
4503600013246464,13,0,1034.18628,612.586853,-15.3682146,4.1008687,0.731057167,0.851891756,-0.0140695851,0.105658367,-1
4503600030023680,13,0,1112.79932,-454.402466,434.836761,4.26522493,7.83375025,-2.80824375,3.0097065,0.105658367,-1
4503600046800896,13,0,461.943207,-1109.69019,162.572952,4.04923725,2.54467678,-5.16780949,0.7785905,0.105658367,-1
