particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599660924928,1224979236083728409,26.2732601,18.4704952,-12.1068716,0.114486963,56.4413948,39.690918,-26.011076,73.7399979,0,0,0,0,0
4503599912583168,1224979236083728410,31.541893,9.11082745,12.6117821,0.117315859,66.287262,19.157217,26.5055408,73.915863,0,0,0,0,0
4503599929360384,1224979236083728424,-26.2924137,-19.9871197,13.397171,0.118884727,-54.9242744,-41.7650948,27.9894505,74.4608612,0,0,0,0,0
4503599996469248,1224979236083728424,-17.700201,-26.7302036,6.24144173,0.108946294,-38.08741,-57.5356369,13.4332008,70.2955322,0,0,0,0,0
4503600046800896,1224979236083728437,-13.6760159,-29.3569221,-10.3924065,0.113454312,-29.1285114,-62.5502243,-22.1414471,72.4655457,0,0,0,0,0
4503599979692032,1224979236083728438,-12.2297926,-29.7613811,4.74082661,0.108487099,-26.2171612,-63.8252296,10.1664286,69.7450104,0,0,0,0,0
4503599996469248,1224979236083728438,-18.5387669,-27.9969769,6.53720188,0.114108875,-38.0866508,-57.5361404,13.4332008,70.2955322,0,0,0,0,1
4503599677702144,1224979236083728451,-0.321238905,-32.2256966,-11.2100506,0.113816567,-0.678124905,-68.996666,-24.0011864,73.0552368,0,0,0,0,0
4503599694479360,1224979236083728451,-3.64789438,-32.6268272,-13.6725035,0.118626796,-7.65710211,-68.573822,-28.7358894,74.7446518,0,0,0,0,0
4503599744811008,1224979236083728451,4.70484495,-31.6196537,-14.6206636,0.117256403,10.1645308,-68.2472229,-31.5575962,75.8741989,0,0,0,0,0
4503599761588224,1224979236083728452,-4.0166893,-32.6712952,15.8809261,0.121910885,-8.40984249,-68.4855804,33.2890167,76.6105118,0,0,0,0,0
4503599711256576,1224979236083728465,17.1436768,-27.0201359,-6.09503984,0.10865926,36.9742737,-58.2572174,-13.1424723,70.2405548,0,0,0,0,0
4503599744811008,1224979236083728465,5.0349946,-33.836216,-15.6456051,0.125476345,10.1658602,-68.2470245,-31.5575962,75.8741989,0,0,0,0,1
4503600013246464,1224979236083728466,13.5462484,-29.0451565,12.0462685,0.114205495,29.1733799,-62.5293007,25.9352608,73.7132874,0,0,0,0,0
4503599711256576,1224979236083728479,18.1596966,-28.6209621,-6.45617819,0.115097448,36.975235,-58.2566071,-13.1424723,70.2405548,0,0,0,0,1
4503599795142656,1224979236083728479,26.0679321,-18.5440845,-15.8570051,0.119100004,56.2304573,-39.9891891,-34.2013512,77.011322,0,0,0,0,0
