particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,52.5464439,44.7199211,17.1072388,0.105658367,-1
4503599660924928,13,0,0,0,0,0,33.5049248,60.3193169,-29.6219177,0.105658367,-1
4503599677702144,13,0,0,0,0,0,-68.5591507,-7.78737879,30.3562527,0.105658367,-1
4503599694479360,13,0,0,0,0,0,56.8304062,-39.1318932,20.5493507,0.105658367,-1
4503599711256576,13,0,0,0,0,0,-59.7418518,34.5240631,-3.94723845,0.105658367,-1
4503599728033792,13,0,0,0,0,0,15.7516108,67.1780243,10.1011963,0.105658367,-1
4503599744811008,13,0,0,0,0,0,23.0215492,65.0462036,-29.0482578,0.105658367,-1
4503599761588224,13,0,0,0,0,0,-57.3980713,38.2944031,14.6465025,0.105658367,-1
4503599778365440,13,0,0,0,0,0,67.0956726,16.0987701,-6.97605371,0.105658367,-1
4503599795142656,13,0,0,0,0,0,45.720417,51.6782684,-13.1909657,0.105658367,-1
4503599811919872,13,0,0,0,0,0,-48.467926,-49.1106911,-6.75177765,0.105658367,-1
4503599828697088,13,0,0,0,0,0,11.8391008,67.9767303,32.4936295,0.105658367,-1
4503599845474304,13,0,0,0,0,0,68.3392487,9.52614594,7.11328888,0.105658367,-1
4503599862251520,13,0,0,0,0,0,43.784874,53.3280869,18.0245113,0.105658367,-1
4503599879028736,13,0,0,0,0,0,-67.3777847,-14.8739328,-6.24154902,0.105658367,-1
4503599895805952,13,0,0,0,0,0,46.1363792,51.3072586,30.6652241,0.105658367,-1
4503599912583168,13,0,0,0,0,0,47.478241,50.068119,-7.89698458,0.105658367,-1
4503599929360384,13,0,0,0,0,0,67.6484146,13.5901432,1.37336409,0.105658367,-1
4503599946137600,13,0,0,0,0,0,-25.529377,64.1034393,-31.8503113,0.105658367,-1
4503599962914816,13,0,0,0,0,0,54.6931496,-42.067318,-20.2585487,0.105658367,-1
4503599979692032,13,0,0,0,0,0,-59.2911797,35.2924347,-33.8625183,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-42.2589569,-54.5452156,1.52681303,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-61.1331215,31.9959564,-14.6912994,0.105658367,-1
4503600030023680,13,0,0,0,0,0,54.3239937,-42.5429611,-35.0640411,0.105658367,-1
4503600046800896,13,0,0,0,0,0,-62.4206467,-29.4051514,-32.2815666,0.105658367,-1
