particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-8.29716301,-68.499321,-1.2034905,0.105658367,-1
4503599660924928,13,0,0,0,0,0,65.1214676,-22.8077793,-26.0348873,0.105658367,-1
4503599677702144,13,0,0,0,0,0,-66.2542648,-19.2710114,-20.979393,0.105658367,-1
4503599694479360,13,0,0,0,0,0,67.4188232,14.6868229,7.45144749,0.105658367,-1
4503599711256576,13,0,0,0,0,0,56.5336685,-39.5593758,8.85754395,0.105658367,-1
4503599728033792,13,0,0,0,0,0,-54.8792229,-41.8242836,-14.7251673,0.105658367,-1
4503599744811008,13,0,0,0,0,0,65.8783875,20.5192108,0.613353968,0.105658367,-1
4503599761588224,13,0,0,0,0,0,1.69611275,-68.9791489,-5.15036249,0.105658367,-1
4503599778365440,13,0,0,0,0,0,41.5997086,55.0496521,-26.7101078,0.105658367,-1
4503599795142656,13,0,0,0,0,0,54.9778671,-41.6945343,-14.6063967,0.105658367,-1
4503599811919872,13,0,0,0,0,0,-29.6780396,62.2913628,24.2837429,0.105658367,-1
4503599828697088,13,0,0,0,0,0,33.8830528,-60.1077232,-22.035696,0.105658367,-1
4503599845474304,13,0,0,0,0,0,-54.3384132,42.5245438,33.7531891,0.105658367,-1
4503599862251520,13,0,0,0,0,0,36.2262688,58.7252731,30.8709946,0.105658367,-1
4503599879028736,13,0,0,0,0,0,63.0326805,-28.0692196,17.5311432,0.105658367,-1
4503599895805952,13,0,0,0,0,0,-4.55673409,68.8493729,-29.4529476,0.105658367,-1
4503599912583168,13,0,0,0,0,0,65.0703049,-22.9533253,-21.4985981,0.105658367,-1
4503599929360384,13,0,0,0,0,0,-2.64460039,-68.9493027,8.04009151,0.105658367,-1
4503599946137600,13,0,0,0,0,0,32.7512054,-60.7318573,5.46364546,0.105658367,-1
4503599962914816,13,0,0,0,0,0,-58.2764168,-36.9440002,21.8128948,0.105658367,-1
4503599979692032,13,0,0,0,0,0,47.435379,50.1087303,25.2372437,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-53.4409485,-43.6470528,-18.3829632,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-68.3434219,-9.49614048,-18.3419743,0.105658367,-1
4503600030023680,13,0,0,0,0,0,-34.9735451,-59.4798355,20.4114666,0.105658367,-1
4503600046800896,13,0,0,0,0,0,32.7899551,60.7109451,-18.3100681,0.105658367,-1
