particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,480.654236,973.185547,251.763565,3.7237637,1.20824111,3.18115139,0.788098514,0.105658367,-1
4503599660924928,13,0,-952.622681,520.219849,327.641479,3.78303671,-7.53379583,3.74339128,2.53877306,0.105658367,-1
4503599677702144,13,0,278.877777,-1048.97375,-19.1420078,3.62537694,1.45272231,-4.1978116,-0.078268975,0.105658367,-1
4503599694479360,13,0,883.800415,630.091614,425.098633,3.89774942,2.14791894,1.93095267,1.12878382,0.105658367,-1
4503599711256576,13,0,-626.317688,886.478882,-426.045502,3.89366508,-2.75362921,3.33352065,-1.69555342,0.105658367,-1
4503599728033792,13,0,-773.548828,761.407166,-264.304626,3.73230004,-2.86058187,2.35909677,-0.9017272,0.105658367,-1
4503599744811008,13,0,876.38208,-640.369507,-145.713593,3.68542695,1.47036135,-0.671377838,-0.215512872,0.105658367,-1
4503599761588224,13,0,689.093079,838.611572,308.202026,3.82439041,0.463445991,1.0765487,0.328434944,0.105658367,-1
4503599778365440,13,0,414.208588,-1003.26959,-292.917328,3.79639101,0.796572804,-1.07671881,-0.357829183,0.105658367,-1
4503599795142656,13,0,975.682556,475.565155,-414.738281,3.88406086,2.62789011,1.64287448,-1.18201661,0.105658367,-1
4503599811919872,13,0,139.107773,-1076.46069,-390.796051,3.84945369,1.28918719,-7.43717051,-2.71679926,0.105658367,-1
4503599828697088,13,0,433.403931,995.127991,-339.914948,3.79641438,1.96966612,5.33742476,-1.78071547,0.105658367,-1
4503599845474304,13,0,1068.34875,-191.701767,86.7840881,3.63332939,8.17500305,-1.13630629,0.659745276,0.105658367,-1
4503599862251520,13,0,121.210396,1078.62256,74.1332016,3.63222075,0.244014248,5.08529282,0.347486168,0.105658367,-1
4503599879028736,13,0,-993.829285,-436.373688,128.692139,3.71298456,-0.863708496,-0.734623909,0.132547483,0.105658367,-1
4503599895805952,13,0,-377.053345,-1017.81598,-31.3493958,3.6298275,-0.833741009,-3.18731022,-0.0949997231,0.105658367,-1
4503599912583168,13,0,-1047.49341,284.387512,68.3784256,3.62923551,-7.26599026,1.63549078,0.469043612,0.105658367,-1
4503599929360384,13,0,937.13446,547.62915,-244.394135,3.7171092,3.04177165,2.15439081,-0.838210762,0.105658367,-1
4503599946137600,13,0,694.69751,-833.974792,94.0885162,3.64164782,2.37914634,-2.34772277,0.289282322,0.105658367,-1
4503599962914816,13,0,-156.130814,1074.12378,-156.583725,3.67592311,-0.630022228,2.07217741,-0.311264932,0.105658367,-1
4503599979692032,13,0,197.302872,1067.32849,20.23209,3.62350965,0.769409537,5.95228958,0.111818992,0.105658367,-1
4503599996469248,13,0,-324.504791,1035.76794,296.272034,3.75397849,-3.02822542,8.5772171,2.48232174,0.105658367,-1
4503600013246464,13,0,-874.280579,-643.235718,217.72464,3.69626045,-3.65940261,-3.09631658,0.960813046,0.105658367,-1
4503600030023680,13,0,-784.322449,-750.304565,-514.344299,4.00959635,-3.33701634,-3.64259577,-2.33925176,0.105658367,-1
4503600046800896,13,0,271.208679,1050.98267,-200.860779,3.68321204,1.76103961,8.12663174,-1.53838527,0.105658367,-1
