particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599660924928,1224979236083728395,31.6727371,4.26461554,-4.34497738,0.107590355,8.87063313,1.20406497,-1.21708059,9.03495216,0,0,0,0,0
4503599811919872,1224979236083728395,32.5363579,-2.89746428,-10.7008257,0.114664011,8.86080551,-0.77925086,-2.91393018,9.36072922,0,0,0,0,0
4503599728033792,1224979236083728396,32.2809677,-0.779529393,5.88215971,0.109489039,8.94104099,-0.206227422,1.62917316,9.09121132,0,0,0,0,0
4503599912583168,1224979236083728396,32.0134048,1.43939793,5.68710232,0.108573496,7.61289978,0.351910681,1.35249019,7.74083185,0,0,0,0,0
4503599778365440,1224979236083728409,26.1753845,18.6443501,-8.0601778,0.110547051,3.54508591,2.53694224,-1.09336019,4.49558783,0,0,0,0,0
4503599845474304,1224979236083728424,-22.8433914,-22.6938858,10.8559399,0.113359459,-4.83738375,-4.81933165,2.30212069,7.20674419,0,0,0,0,0
4503600013246464,1224979236083728424,-16.7723103,-27.4583969,15.2983065,0.118848249,-4.28176451,-7.02829504,3.91297936,9.11334229,0,0,0,0,0
4503600013246464,1224979236083728438,-17.3097763,-28.3406925,15.7895107,0.122664273,-4.28123569,-7.02861738,3.91297936,9.11334229,0,0,0,0,1
4503599744811008,1224979236083728452,2.7054584,-31.8607445,14.612031,0.117459558,0.151755229,-1.67384541,0.768042207,1.85090268,0,0,0,0,0
4503599895805952,1224979236083728465,9.87145138,-31.1137276,-15.3197098,0.120606244,0.400922149,-1.23130333,-0.607735157,1.43434727,0,0,0,0,0
4503599694479360,1224979236083728479,21.3062687,-24.6115398,-12.6353636,0.116484404,5.84724045,-6.73942041,-3.46324396,9.5715847,0,0,0,0,0
4503599862251520,1224979236083728494,29.7723827,-12.1904888,15.2793941,0.118815362,5.58767319,-2.27748609,2.86575985,6.6807766,0,0,0,0,0
4503599644147712,1224979236083728507,19.3910198,25.403265,-7.04793978,0.109175071,4.24333858,5.57478905,-1.54507041,7.175138,0,0,0,0,0
4503599778365440,1224979236083728507,27.1314697,19.3286629,-8.35506725,0.114591517,3.54467583,2.5375154,-1.09336019,4.49558783,0,0,0,0,1
4503599711256576,1224979236083728521,12.0847349,29.8019581,-2.98209357,0.107751437,2.01829457,5.00293779,-0.500250399,5.41888475,0,0,0,0,0
4503599962914816,1224979236083728521,9.32046127,30.5750256,1.13587105,0.106769495,0.779665768,2.59049416,0.0961342081,2.70904851,0,0,0,0,0
4503599795142656,1224979236083728535,-0.88474071,32.0802879,-3.63985038,0.107751377,-0.177465349,6.08582211,-0.690532088,6.12835407,0,0,0,0,0
4503599879028736,1224979236083728535,-5.81144047,31.4862194,-3.72032642,0.107529677,-1.37828326,7.41461468,-0.876297176,7.59310484,0,0,0,0,0
