particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-314.308594,1160.17847,-12.4385424,4.0212388,-1.14708197,2.85604167,-0.0317765176,0.105658367,-1
4503599660924928,13,0,-1184.27466,205.66394,-196.647873,4.0760498,-2.85114741,0.129393011,-0.465683192,0.105658367,-1
4503599677702144,13,0,691.727478,983.014282,311.031738,4.14294624,4.61658335,7.18680286,2.20964575,0.105658367,-1
4503599694479360,13,0,-52.9770126,-1200.83203,155.805801,4.04417324,-0.0602085367,-9.54077339,1.23642588,0.105658367,-1
4503599711256576,13,0,802.115417,895.217773,401.369629,4.22851372,5.36630917,6.529181,2.82124639,0.105658367,-1
4503599728033792,13,0,1085.75867,515.685974,335.635223,4.1644187,7.15333223,3.79643703,2.26055765,0.105658367,-1
4503599744811008,13,0,422.276642,1125.38281,-52.43013,4.01436663,3.13770223,9.38782024,-0.431659341,0.105658367,-1
4503599761588224,13,0,-110.334618,1196.92529,596.070618,4.47901011,-0.833363771,5.11473989,2.56776738,0.105658367,-1
4503599778365440,13,0,9.39576721,-1201.96326,-76.6923981,4.01921082,0.424446046,-8.19807816,-0.523602426,0.105658367,-1
4503599795142656,13,0,-898.381104,-798.570862,394.091095,4.23321676,-1.80043912,-2.08254552,0.899990439,0.105658367,-1
4503599811919872,13,0,1148.04529,-356.084259,15.3962269,4.01120234,8.43725777,-2.23966193,0.111782447,0.105658367,-1
4503599828697088,13,0,149.794312,1192.62976,64.7943344,4.01659632,0.767997444,9.0062027,0.487116098,0.105658367,-1
4503599845474304,13,0,-934.012329,756.587708,-11.071579,4.05712891,-1.38407242,0.657411873,-0.0139814746,0.105658367,-1
4503599862251520,13,0,1162.94507,-303.912659,-61.4145508,4.09669828,1.17300761,0.0659098104,-0.0590601861,0.105658367,-1
4503599879028736,13,0,-377.291534,1141.25159,-45.8959808,4.01452637,-2.56880784,6.62223864,-0.271098077,0.105658367,-1
4503599895805952,13,0,-794.884705,901.644226,151.719681,4.04363728,-4.72382307,4.81336069,0.850853682,0.105658367,-1
4503599912583168,13,0,-565.075195,-1060.89307,-41.196743,4.03123665,-0.787634194,-2.24525332,-0.0812364668,0.105658367,-1
4503599929360384,13,0,1142.14368,374.582153,-4.9849124,4.01225567,5.83480072,2.29284072,-0.0259848982,0.105658367,-1
4503599946137600,13,0,-1079.43433,528.796265,174.776794,4.05386019,-6.36687374,2.7177546,1.00613487,0.105658367,-1
4503599962914816,13,0,-712.903198,-967.767029,339.969849,4.16888094,-3.84753561,-5.83060837,1.97492635,0.105658367,-1
4503599979692032,13,0,213.459366,1182.89441,-186.414841,4.08441114,-0.00345860352,2.00998521,-0.310038149,0.105658367,-1
4503599996469248,13,0,1149.91174,350.01004,222.861786,4.08110571,5.31758451,1.9952395,1.05233967,0.105658367,-1
4503600013246464,13,0,1062.63782,561.78717,219.369873,4.0776701,6.29858351,3.7374959,1.33612061,0.105658367,-1
4503600030023680,13,0,792.945312,-903.350281,-255.16658,4.10353518,3.39372706,-3.32000566,-1.00687754,0.105658367,-1
4503600046800896,13,0,567.291138,-1059.70972,-313.363586,4.14580536,3.47720909,-5.73196125,-1.74695611,0.105658367,-1
