particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,1.70190632,0.400580287,0.0742193833,0.105658367,-1
4503599660924928,13,0,0,0,0,0,-0.740914404,-3.58633995,-0.55546248,0.105658367,-1
4503599677702144,13,0,0,0,0,0,6.17635584,-1.53775275,1.95459974,0.105658367,-1
4503599694479360,13,0,0,0,0,0,-1.70930171,-2.80059361,0.120454654,0.105658367,-1
4503599711256576,13,0,0,0,0,0,-4.62950325,-4.01256514,-0.788827598,0.105658367,-1
4503599728033792,13,0,0,0,0,0,-0.278922558,5.91537523,2.03194141,0.105658367,-1
4503599744811008,13,0,0,0,0,0,4.64510727,0.463425905,1.9270339,0.105658367,-1
4503599761588224,13,0,0,0,0,0,1.63381326,-3.52835035,-0.419052422,0.105658367,-1
4503599778365440,13,0,0,0,0,0,-0.379081517,-0.191299185,0.108762145,0.105658367,-1
4503599795142656,13,0,0,0,0,0,-1.11421108,3.12584519,1.48680389,0.105658367,-1
4503599811919872,13,0,0,0,0,0,4.30179596,-2.67105603,0.998254776,0.105658367,-1
4503599828697088,13,0,0,0,0,0,-5.62853336,7.92187452,4.74041367,0.105658367,-1
4503599845474304,13,0,0,0,0,0,-2.18146896,5.53463936,-2.06373525,0.105658367,-1
4503599862251520,13,0,0,0,0,0,-9.58942986,0.596641719,-4.99821901,0.105658367,-1
4503599879028736,13,0,0,0,0,0,4.34353733,-2.55798626,0.893659234,0.105658367,-1
4503599895805952,13,0,0,0,0,0,5.68130302,7.44199753,-4.38706207,0.105658367,-1
4503599912583168,13,0,0,0,0,0,3.81166887,1.29138696,0.931854069,0.105658367,-1
4503599929360384,13,0,0,0,0,0,5.94675779,1.77824306,1.06033039,0.105658367,-1
4503599946137600,13,0,0,0,0,0,-0.460918248,-2.68678331,0.592990756,0.105658367,-1
4503599962914816,13,0,0,0,0,0,-1.74293244,0.848893285,0.943760693,0.105658367,-1
4503599979692032,13,0,0,0,0,0,0.791976035,-2.08279395,-0.899700999,0.105658367,-1
4503599996469248,13,0,0,0,0,0,4.00986004,-2.02979541,1.45601594,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-4.87143993,1.63953543,2.3532958,0.105658367,-1
4503600030023680,13,0,0,0,0,0,1.83271623,0.0733965337,0.192431644,0.105658367,-1
4503600046800896,13,0,0,0,0,0,8.37010098,-1.33545125,1.39939952,0.105658367,-1
