particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-5.47744608,4.66679621,-3.38430142,0.105658367,-1
4503599660924928,13,0,0,0,0,0,-3.9852953,6.72091579,3.28983736,0.105658367,-1
4503599677702144,13,0,0,0,0,0,-9.33648109,-0.320041984,1.11668944,0.105658367,-1
4503599694479360,13,0,0,0,0,0,-0.510943472,4.04695749,0.114091292,0.105658367,-1
4503599711256576,13,0,0,0,0,0,4.9548173,5.44837856,2.34183812,0.105658367,-1
4503599728033792,13,0,0,0,0,0,2.51342869,-3.60465765,0.58239913,0.105658367,-1
4503599744811008,13,0,0,0,0,0,-6.51601315,0.0042179022,0.927246451,0.105658367,-1
4503599761588224,13,0,0,0,0,0,1.67104971,-0.00259320508,-0.790427446,0.105658367,-1
4503599778365440,13,0,0,0,0,0,1.26657557,8.27562046,-3.06784964,0.105658367,-1
4503599795142656,13,0,0,0,0,0,-0.217130303,0.825942457,-0.0651561767,0.105658367,-1
4503599811919872,13,0,0,0,0,0,-4.21617413,-6.26376724,3.82986903,0.105658367,-1
4503599828697088,13,0,0,0,0,0,-2.00448322,8.0951767,-0.384627581,0.105658367,-1
4503599845474304,13,0,0,0,0,0,-5.82107782,-0.393411189,1.5553472,0.105658367,-1
4503599862251520,13,0,0,0,0,0,6.31831551,-1.59839964,3.29412961,0.105658367,-1
4503599879028736,13,0,0,0,0,0,-4.84420919,8.31441021,-1.60195613,0.105658367,-1
4503599895805952,13,0,0,0,0,0,8.01549149,-2.74682808,-1.96510589,0.105658367,-1
4503599912583168,13,0,0,0,0,0,-2.22544265,-0.822000325,0.152136892,0.105658367,-1
4503599929360384,13,0,0,0,0,0,-1.8986038,-3.26291013,-0.559620321,0.105658367,-1
4503599946137600,13,0,0,0,0,0,-1.75654304,8.45991516,-0.581001699,0.105658367,-1
4503599962914816,13,0,0,0,0,0,-3.25034809,8.39262581,-1.50051761,0.105658367,-1
4503599979692032,13,0,0,0,0,0,-1.67327964,0.245385304,-0.389928877,0.105658367,-1
4503599996469248,13,0,0,0,0,0,-2.8900516,-0.663609564,-0.402691096,0.105658367,-1
4503600013246464,13,0,0,0,0,0,-6.52721119,-7.28356886,1.67711914,0.105658367,-1
4503600030023680,13,0,0,0,0,0,-3.85103273,-3.80075359,0.758964658,0.105658367,-1
4503600046800896,13,0,0,0,0,0,5.85346556,5.47137022,3.15518522,0.105658367,-1
