particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599711256576,1224979236083728409,27.8535271,15.6631651,-8.87878132,0.110668793,3.35113049,1.89545238,-1.06971931,3.99728394,0,0,0,0,0
4503600046800896,1224979236083728410,29.5508633,12.6478882,7.94915962,0.110480316,4.03312159,1.73665917,1.08593357,4.52465153,0,0,0,0,0
4503599744811008,1224979236083728437,-6.75194359,-31.2933464,-2.32035327,0.107082218,-1.25261068,-5.85093832,-0.433691561,6.00014687,0,0,0,0,0
4503599744811008,1224979236083728451,-7.12708378,-33.0463943,-2.45029259,0.113078758,-1.25156093,-5.85116291,-0.43369177,6.00014687,0,0,0,0,1
4503599761588224,1224979236083728451,-3.44542694,-32.6024513,-3.10919333,0.109866865,-0.563105345,-5.42179203,-0.516964376,5.47643423,0,0,0,0,0
4503599677702144,1224979236083728452,-3.92597485,-32.6603546,3.73077512,0.110735856,-0.15894714,-1.40480292,0.160335258,1.42674685,0,0,0,0,0
4503599778365440,1224979236083728465,16.6571751,-27.2939892,1.04085934,0.10674426,2.35226727,-3.83598399,0.146475002,4.50339365,0,0,0,0,0
4503599862251520,1224979236083728465,11.802928,-30.0264969,-13.6242151,0.116828717,2.891886,-7.33051491,-3.32775331,8.55479717,0,0,0,0,0
4503599778365440,1224979236083728479,17.7732201,-29.113409,1.11033905,0.113869734,2.3533566,-3.8353157,0.146474883,4.50339365,0,0,0,0,1
4503599845474304,1224979236083728479,23.6273537,-21.6539402,0.403524071,0.10694965,2.97595835,-2.71438408,0.0507150553,4.02963305,0,0,0,0,0
4503599979692032,1224979236083728479,25.8728352,-18.7926788,-15.1958694,0.118110918,5.02405453,-3.63737679,-2.94746995,6.86806965,0,0,0,0,0
4503599962914816,1224979236083728493,30.5124035,-9.54437637,-12.4555712,0.114474773,4.44436359,-1.38018072,-1.81308138,4.9955678,0,0,0,0,0
4503599979692032,1224979236083728493,27.5803776,-20.0286617,-16.1975632,0.125896648,5.02479506,-3.63635397,-2.94746971,6.86806965,0,0,0,0,1
